"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Keskituulen nopeus [m/s]","Tuulen suunnan keskiarvo [°]"
"Raahe Nahkiainen","2020","10","9","02:00","8.4","187"
"Raahe Nahkiainen","2020","10","9","03:00","8.5","184"
"Raahe Nahkiainen","2020","10","9","04:00","8.5","181"
"Raahe Nahkiainen","2020","10","9","05:00","8.6","179"
"Raahe Nahkiainen","2020","10","9","06:00","7.9","177"
"Raahe Nahkiainen","2020","10","9","07:00","8.5","174"
"Raahe Nahkiainen","2020","10","9","08:00","8.5","175"
"Raahe Nahkiainen","2020","10","9","09:00","7.9","175"
"Raahe Nahkiainen","2020","10","9","10:00","6.4","172"
"Raahe Nahkiainen","2020","10","9","11:00","6.3","173"
"Raahe Nahkiainen","2020","10","9","12:00","5.3","174"
"Raahe Nahkiainen","2020","10","9","13:00","4.7","156"
"Raahe Nahkiainen","2020","10","9","14:00","6","144"
"Raahe Nahkiainen","2020","10","9","15:00","7","133"
"Raahe Nahkiainen","2020","10","9","16:00","7","130"
"Raahe Nahkiainen","2020","10","9","17:00","7","129"
"Raahe Nahkiainen","2020","10","9","18:00","8","129"
"Raahe Nahkiainen","2020","10","9","19:00","9.5","124"
"Raahe Nahkiainen","2020","10","9","20:00","10.8","127"
"Raahe Nahkiainen","2020","10","9","21:00","9.5","159"
"Raahe Nahkiainen","2020","10","9","22:00","9.6","183"
"Raahe Nahkiainen","2020","10","9","23:00","9.3","169"
"Raahe Nahkiainen","2020","10","10","00:00","9.7","160"
"Raahe Nahkiainen","2020","10","10","01:00","10.5","170"
"Raahe Nahkiainen","2020","10","10","02:00","11.5","173"
"Raahe Nahkiainen","2020","10","10","03:00","11.6","173"
"Raahe Nahkiainen","2020","10","10","04:00","10.8","184"
"Raahe Nahkiainen","2020","10","10","05:00","10.6","183"
"Raahe Nahkiainen","2020","10","10","06:00","9.4","226"
"Raahe Nahkiainen","2020","10","10","07:00","7.6","282"
"Raahe Nahkiainen","2020","10","10","08:00","9.9","302"
"Raahe Nahkiainen","2020","10","10","09:00","9.2","302"
"Raahe Nahkiainen","2020","10","10","10:00","8.4","291"
"Raahe Nahkiainen","2020","10","10","12:00","7.7","273"
"Raahe Nahkiainen","2020","10","10","13:00","8.1","269"
"Raahe Nahkiainen","2020","10","10","14:00","6.6","264"
"Raahe Nahkiainen","2020","10","10","15:00","6.6","245"
"Raahe Nahkiainen","2020","10","10","16:00","8.4","236"
"Raahe Nahkiainen","2020","10","10","17:00","9.1","238"
"Raahe Nahkiainen","2020","10","10","18:00","9.1","241"
"Raahe Nahkiainen","2020","10","10","19:00","10.5","235"
"Raahe Nahkiainen","2020","10","10","20:00","11.3","236"
"Raahe Nahkiainen","2020","10","10","21:00","11.1","234"
"Raahe Nahkiainen","2020","10","10","22:00","10.7","232"
"Raahe Nahkiainen","2020","10","10","23:00","9.4","234"
"Raahe Nahkiainen","2020","10","11","00:00","8.7","233"
"Raahe Nahkiainen","2020","10","11","01:00","6.1","229"
"Raahe Nahkiainen","2020","10","11","02:00","5.3","201"
"Raahe Nahkiainen","2020","10","11","03:00","5.5","202"
"Raahe Nahkiainen","2020","10","11","04:00","5.3","198"
"Raahe Nahkiainen","2020","10","11","05:00","4.3","185"
"Raahe Nahkiainen","2020","10","11","06:00","3.6","147"
"Raahe Nahkiainen","2020","10","11","07:00","4.7","142"
"Raahe Nahkiainen","2020","10","11","08:00","4.7","146"
"Raahe Nahkiainen","2020","10","11","09:00","5.1","141"
"Raahe Nahkiainen","2020","10","11","10:00","5.8","154"
"Raahe Nahkiainen","2020","10","11","11:00","5.7","157"
"Raahe Nahkiainen","2020","10","11","12:00","5.2","145"
"Raahe Nahkiainen","2020","10","11","13:00","6.2","111"
"Raahe Nahkiainen","2020","10","11","14:00","7.5","106"
"Raahe Nahkiainen","2020","10","11","15:00","7.5","121"
"Raahe Nahkiainen","2020","10","11","16:00","8","137"
"Raahe Nahkiainen","2020","10","11","17:00","7.7","146"
"Raahe Nahkiainen","2020","10","11","18:00","7.7","169"
"Raahe Nahkiainen","2020","10","11","19:00","7.5","196"
"Raahe Nahkiainen","2020","10","11","20:00","7.7","248"
"Raahe Nahkiainen","2020","10","11","21:00","6.4","244"
"Raahe Nahkiainen","2020","10","11","22:00","6.7","230"
"Raahe Nahkiainen","2020","10","11","23:00","6.9","230"
"Raahe Nahkiainen","2020","10","12","00:00","6.9","250"
"Raahe Nahkiainen","2020","10","12","01:00","7","248"
"Raahe Nahkiainen","2020","10","12","02:00","5.5","227"
"Raahe Nahkiainen","2020","10","12","03:00","5.7","212"
"Raahe Nahkiainen","2020","10","12","04:00","6.8","203"
"Raahe Nahkiainen","2020","10","12","05:00","6.3","215"
"Raahe Nahkiainen","2020","10","12","06:00","3.8","216"
"Raahe Nahkiainen","2020","10","12","07:00","3.5","171"
"Raahe Nahkiainen","2020","10","12","08:00","3","157"
"Raahe Nahkiainen","2020","10","12","09:00","2.9","156"
"Raahe Nahkiainen","2020","10","12","10:00","2.7","143"
"Raahe Nahkiainen","2020","10","12","11:00","2.6","127"
"Raahe Nahkiainen","2020","10","12","12:00","2.4","130"
"Raahe Nahkiainen","2020","10","12","13:00","2.1","111"
"Raahe Nahkiainen","2020","10","12","14:00","2.5","94"
"Raahe Nahkiainen","2020","10","12","15:00","3.2","-"
"Raahe Nahkiainen","2020","10","12","16:00","3.3","131"
"Raahe Nahkiainen","2020","10","12","17:00","2.9","114"
"Raahe Nahkiainen","2020","10","12","18:00","2.9","92"
"Raahe Nahkiainen","2020","10","12","19:00","2.8","107"
"Raahe Nahkiainen","2020","10","12","20:00","2.3","106"
"Raahe Nahkiainen","2020","10","12","21:00","3.2","97"
"Raahe Nahkiainen","2020","10","12","22:00","3.8","89"
"Raahe Nahkiainen","2020","10","12","23:00","4.7","76"
"Raahe Nahkiainen","2020","10","13","00:00","4.7","71"
"Raahe Nahkiainen","2020","10","13","01:00","4","81"
"Raahe Nahkiainen","2020","10","13","02:00","4.6","73"
"Raahe Nahkiainen","2020","10","13","03:00","4.5","85"
"Raahe Nahkiainen","2020","10","13","04:00","4.8","76"
"Raahe Nahkiainen","2020","10","13","05:00","5.1","70"
"Raahe Nahkiainen","2020","10","13","06:00","6.1","72"
"Raahe Nahkiainen","2020","10","13","07:00","5.6","78"
"Raahe Nahkiainen","2020","10","13","08:00","6","62"
"Raahe Nahkiainen","2020","10","13","09:00","5.8","48"
"Raahe Nahkiainen","2020","10","13","10:00","7.1","55"
"Raahe Nahkiainen","2020","10","13","11:00","8.5","57"
"Raahe Nahkiainen","2020","10","13","12:00","7.5","56"
"Raahe Nahkiainen","2020","10","13","13:00","8.6","36"
"Raahe Nahkiainen","2020","10","13","14:00","8.4","44"
"Raahe Nahkiainen","2020","10","13","15:00","11.3","22"
"Raahe Nahkiainen","2020","10","13","16:00","9.7","23"
"Raahe Nahkiainen","2020","10","13","17:00","10.4","30"
"Raahe Nahkiainen","2020","10","13","18:00","9.5","33"
"Raahe Nahkiainen","2020","10","13","19:00","8.7","43"
"Raahe Nahkiainen","2020","10","13","20:00","8.1","40"
"Raahe Nahkiainen","2020","10","13","21:00","7.7","38"
"Raahe Nahkiainen","2020","10","13","22:00","6.9","21"
"Raahe Nahkiainen","2020","10","13","23:00","6.5","27"
"Raahe Nahkiainen","2020","10","14","00:00","6","43"
"Raahe Nahkiainen","2020","10","14","01:00","6.7","50"
"Raahe Nahkiainen","2020","10","14","02:00","6.3","48"
"Raahe Nahkiainen","2020","10","14","03:00","5.7","50"
"Raahe Nahkiainen","2020","10","14","04:00","5.8","38"
"Raahe Nahkiainen","2020","10","14","05:00","5.6","45"
"Raahe Nahkiainen","2020","10","14","06:00","4.4","40"
"Raahe Nahkiainen","2020","10","14","07:00","4.2","90"
"Raahe Nahkiainen","2020","10","14","09:00","2.1","119"
"Raahe Nahkiainen","2020","10","14","10:00","3.5","189"
"Raahe Nahkiainen","2020","10","14","11:00","4.5","204"
"Raahe Nahkiainen","2020","10","14","12:00","6","207"
"Raahe Nahkiainen","2020","10","14","13:00","7.2","225"
"Raahe Nahkiainen","2020","10","14","14:00","7.4","235"
"Raahe Nahkiainen","2020","10","14","15:00","8.5","239"
"Raahe Nahkiainen","2020","10","14","16:00","9.2","244"
"Raahe Nahkiainen","2020","10","14","17:00","9.5","260"
"Raahe Nahkiainen","2020","10","14","18:00","8.4","266"
"Raahe Nahkiainen","2020","10","14","19:00","7.3","276"
"Raahe Nahkiainen","2020","10","14","20:00","6.6","288"
"Raahe Nahkiainen","2020","10","14","21:00","5.8","292"
"Raahe Nahkiainen","2020","10","14","22:00","5.6","306"
"Raahe Nahkiainen","2020","10","14","23:00","6.5","319"
"Raahe Nahkiainen","2020","10","15","00:00","7.1","334"
"Raahe Nahkiainen","2020","10","15","01:00","8.1","359"
"Raahe Nahkiainen","2020","10","15","02:00","9.6","14"
"Raahe Nahkiainen","2020","10","15","03:00","9.2","13"
"Raahe Nahkiainen","2020","10","15","04:00","10.5","18"
"Raahe Nahkiainen","2020","10","15","05:00","12.6","19"
"Raahe Nahkiainen","2020","10","15","06:00","10.1","20"
"Raahe Nahkiainen","2020","10","15","07:00","10.2","27"
"Raahe Nahkiainen","2020","10","15","08:00","9.7","33"
"Raahe Nahkiainen","2020","10","15","09:00","9.8","25"
"Raahe Nahkiainen","2020","10","15","10:00","9.5","26"
"Raahe Nahkiainen","2020","10","15","11:00","8.2","17"
"Raahe Nahkiainen","2020","10","15","12:00","7.7","15"
"Raahe Nahkiainen","2020","10","15","13:00","7.3","2"
"Raahe Nahkiainen","2020","10","15","14:00","8.7","351"
"Raahe Nahkiainen","2020","10","15","15:00","9.1","359"
"Raahe Nahkiainen","2020","10","15","16:00","9.5","355"
"Raahe Nahkiainen","2020","10","15","17:00","9.7","353"
"Raahe Nahkiainen","2020","10","15","18:00","9.7","4"
"Raahe Nahkiainen","2020","10","15","19:00","9.7","13"
"Raahe Nahkiainen","2020","10","15","20:00","8.9","14"
"Raahe Nahkiainen","2020","10","15","21:00","9.1","8"
"Raahe Nahkiainen","2020","10","15","22:00","9.1","18"
"Raahe Nahkiainen","2020","10","15","23:00","7.7","15"
"Raahe Nahkiainen","2020","10","16","00:00","8.4","11"
"Raahe Nahkiainen","2020","10","16","01:00","9.1","11"
"Raahe Nahkiainen","2020","10","16","02:00","9","2"
"Raahe Nahkiainen","2020","10","16","03:00","9.4","3"
"Raahe Nahkiainen","2020","10","16","04:00","9.3","7"
"Raahe Nahkiainen","2020","10","16","05:00","9.4","5"
"Raahe Nahkiainen","2020","10","16","06:00","9.9","4"
"Raahe Nahkiainen","2020","10","16","07:00","9.7","13"
"Raahe Nahkiainen","2020","10","16","08:00","7.9","12"
"Raahe Nahkiainen","2020","10","16","09:00","6.9","10"
"Raahe Nahkiainen","2020","10","16","10:00","5.7","3"
"Raahe Nahkiainen","2020","10","16","11:00","4.3","337"
"Raahe Nahkiainen","2020","10","16","12:00","4.6","301"
"Raahe Nahkiainen","2020","10","16","13:00","6.1","282"
"Raahe Nahkiainen","2020","10","16","14:00","7.9","272"
"Raahe Nahkiainen","2020","10","16","15:00","7.3","272"
"Raahe Nahkiainen","2020","10","16","16:00","7.6","266"
"Raahe Nahkiainen","2020","10","16","17:00","7.9","268"
"Raahe Nahkiainen","2020","10","16","18:00","8.8","268"
"Raahe Nahkiainen","2020","10","16","19:00","9","271"
"Raahe Nahkiainen","2020","10","16","20:00","9.2","262"
"Raahe Nahkiainen","2020","10","16","21:00","10","257"
"Raahe Nahkiainen","2020","10","16","22:00","10.3","264"
"Raahe Nahkiainen","2020","10","16","23:00","9.7","264"
"Raahe Nahkiainen","2020","10","17","00:00","10.5","269"
"Raahe Nahkiainen","2020","10","17","01:00","11.5","276"
"Raahe Nahkiainen","2020","10","17","02:00","11.7","277"
"Raahe Nahkiainen","2020","10","17","03:00","10.7","271"
"Raahe Nahkiainen","2020","10","17","04:00","10.9","269"
"Raahe Nahkiainen","2020","10","17","05:00","10.6","266"
"Raahe Nahkiainen","2020","10","17","06:00","9.8","261"
"Raahe Nahkiainen","2020","10","17","07:00","10","268"
"Raahe Nahkiainen","2020","10","17","08:00","9.9","259"
"Raahe Nahkiainen","2020","10","17","09:00","10.3","249"
"Raahe Nahkiainen","2020","10","17","10:00","10.7","254"
"Raahe Nahkiainen","2020","10","17","11:00","10.8","258"
"Raahe Nahkiainen","2020","10","17","12:00","10.8","269"
"Raahe Nahkiainen","2020","10","17","13:00","10.3","262"
"Raahe Nahkiainen","2020","10","17","14:00","10.8","252"
"Raahe Nahkiainen","2020","10","17","15:00","11.1","246"
"Raahe Nahkiainen","2020","10","17","16:00","10.3","251"
"Raahe Nahkiainen","2020","10","17","17:00","8.4","273"
"Raahe Nahkiainen","2020","10","17","18:00","7.8","290"
"Raahe Nahkiainen","2020","10","17","19:00","7.8","322"
"Raahe Nahkiainen","2020","10","17","20:00","3.7","281"
"Raahe Nahkiainen","2020","10","17","21:00","4.5","263"
"Raahe Nahkiainen","2020","10","17","22:00","3.8","249"
"Raahe Nahkiainen","2020","10","17","23:00","4.9","282"
"Raahe Nahkiainen","2020","10","18","00:00","5.5","332"
"Raahe Nahkiainen","2020","10","18","01:00","5.4","314"
"Raahe Nahkiainen","2020","10","18","02:00","6.1","282"
"Raahe Nahkiainen","2020","10","18","03:00","7.2","254"
"Raahe Nahkiainen","2020","10","18","04:00","7","254"
"Raahe Nahkiainen","2020","10","18","05:00","5.3","262"
"Raahe Nahkiainen","2020","10","18","06:00","2.7","239"
"Raahe Nahkiainen","2020","10","18","07:00","3","183"
"Raahe Nahkiainen","2020","10","18","08:00","3.7","146"
"Raahe Nahkiainen","2020","10","18","09:00","4.1","124"
"Raahe Nahkiainen","2020","10","18","10:00","5.2","96"
"Raahe Nahkiainen","2020","10","18","11:00","5.5","73"
"Raahe Nahkiainen","2020","10","18","12:00","4.6","72"
"Raahe Nahkiainen","2020","10","18","13:00","3.7","78"
"Raahe Nahkiainen","2020","10","18","14:00","5.5","41"
"Raahe Nahkiainen","2020","10","18","15:00","3.2","69"
"Raahe Nahkiainen","2020","10","18","16:00","3.1","71"
"Raahe Nahkiainen","2020","10","18","17:00","2.9","71"
"Raahe Nahkiainen","2020","10","18","18:00","4.6","148"
"Raahe Nahkiainen","2020","10","18","19:00","5.1","127"
"Raahe Nahkiainen","2020","10","18","20:00","5.5","109"
"Raahe Nahkiainen","2020","10","18","21:00","6","99"
"Raahe Nahkiainen","2020","10","18","22:00","8.2","85"
"Raahe Nahkiainen","2020","10","18","23:00","10.3","80"
"Raahe Nahkiainen","2020","10","19","00:00","13.5","77"
"Raahe Nahkiainen","2020","10","19","01:00","15.1","78"
"Raahe Nahkiainen","2020","10","19","02:00","15.3","77"
"Raahe Nahkiainen","2020","10","19","03:00","14.3","81"
"Raahe Nahkiainen","2020","10","19","04:00","15","76"
"Raahe Nahkiainen","2020","10","19","05:00","14.7","74"
"Raahe Nahkiainen","2020","10","19","06:00","14.7","76"
"Raahe Nahkiainen","2020","10","19","07:00","15","71"
"Raahe Nahkiainen","2020","10","19","08:00","16","67"
"Raahe Nahkiainen","2020","10","19","09:00","15.4","66"
"Raahe Nahkiainen","2020","10","19","10:00","14.5","60"
"Raahe Nahkiainen","2020","10","19","11:00","13.7","59"
"Raahe Nahkiainen","2020","10","19","12:00","13.7","57"
"Raahe Nahkiainen","2020","10","19","13:00","13.9","59"
"Raahe Nahkiainen","2020","10","19","14:00","14","62"
"Raahe Nahkiainen","2020","10","19","15:00","14.2","58"
"Raahe Nahkiainen","2020","10","19","16:00","14","58"
"Raahe Nahkiainen","2020","10","19","17:00","14.6","58"
"Raahe Nahkiainen","2020","10","19","18:00","14.2","50"
"Raahe Nahkiainen","2020","10","19","19:00","13.3","45"
"Raahe Nahkiainen","2020","10","19","20:00","11.6","47"
"Raahe Nahkiainen","2020","10","19","21:00","10.2","48"
"Raahe Nahkiainen","2020","10","19","22:00","9.3","51"
"Raahe Nahkiainen","2020","10","19","23:00","9.6","40"
"Raahe Nahkiainen","2020","10","20","00:00","9.3","38"
"Raahe Nahkiainen","2020","10","20","01:00","9.4","32"
"Raahe Nahkiainen","2020","10","20","02:00","9.6","29"
"Raahe Nahkiainen","2020","10","20","03:00","8.9","28"
"Raahe Nahkiainen","2020","10","20","04:00","7.9","23"
"Raahe Nahkiainen","2020","10","20","05:00","6.8","20"
"Raahe Nahkiainen","2020","10","20","06:00","5.7","22"
"Raahe Nahkiainen","2020","10","20","07:00","5.4","1"
"Raahe Nahkiainen","2020","10","20","08:00","5","9"
"Raahe Nahkiainen","2020","10","20","09:00","4.5","2"
"Raahe Nahkiainen","2020","10","20","10:00","4","24"
"Raahe Nahkiainen","2020","10","20","11:00","3.4","19"
"Raahe Nahkiainen","2020","10","20","12:00","3.4","349"
"Raahe Nahkiainen","2020","10","20","13:00","3.2","332"
"Raahe Nahkiainen","2020","10","20","14:00","2.3","327"
"Raahe Nahkiainen","2020","10","20","15:00","3.2","354"
"Raahe Nahkiainen","2020","10","20","16:00","2.1","345"
"Raahe Nahkiainen","2020","10","20","17:00","1.5","328"
"Raahe Nahkiainen","2020","10","20","18:00","2","7"
"Raahe Nahkiainen","2020","10","20","19:00","2","114"
"Raahe Nahkiainen","2020","10","20","20:00","4.1","123"
"Raahe Nahkiainen","2020","10","20","21:00","4.3","140"
"Raahe Nahkiainen","2020","10","20","22:00","4.1","132"
"Raahe Nahkiainen","2020","10","20","23:00","4.3","147"
"Raahe Nahkiainen","2020","10","21","00:00","3.5","126"
"Raahe Nahkiainen","2020","10","21","01:00","4.2","138"
"Raahe Nahkiainen","2020","10","21","02:00","4.7","137"
"Raahe Nahkiainen","2020","10","21","03:00","5.6","138"
"Raahe Nahkiainen","2020","10","21","04:00","6.1","133"
"Raahe Nahkiainen","2020","10","21","05:00","6.8","126"
"Raahe Nahkiainen","2020","10","21","06:00","6.6","135"
"Raahe Nahkiainen","2020","10","21","07:00","7.1","143"
"Raahe Nahkiainen","2020","10","21","08:00","7.5","133"
"Raahe Nahkiainen","2020","10","21","09:00","8.5","130"
"Raahe Nahkiainen","2020","10","21","10:00","9.1","129"
"Raahe Nahkiainen","2020","10","21","11:00","10.7","134"
"Raahe Nahkiainen","2020","10","21","12:00","11.3","125"
"Raahe Nahkiainen","2020","10","21","13:00","12.4","120"
"Raahe Nahkiainen","2020","10","21","19:00","11.8","137"
"Raahe Nahkiainen","2020","10","21","20:00","11.1","143"
"Raahe Nahkiainen","2020","10","21","21:00","11.4","148"
"Raahe Nahkiainen","2020","10","21","22:00","11.6","148"
"Raahe Nahkiainen","2020","10","21","23:00","10.3","151"
"Raahe Nahkiainen","2020","10","22","00:00","9.4","150"
"Raahe Nahkiainen","2020","10","22","01:00","9.6","148"
"Raahe Nahkiainen","2020","10","22","02:00","9.2","147"
"Raahe Nahkiainen","2020","10","22","03:00","8.3","150"
"Raahe Nahkiainen","2020","10","22","04:00","7.5","155"
"Raahe Nahkiainen","2020","10","22","05:00","6.7","166"
"Raahe Nahkiainen","2020","10","22","06:00","5.9","164"
"Raahe Nahkiainen","2020","10","22","07:00","4.5","170"
"Raahe Nahkiainen","2020","10","22","08:00","3.6","165"
"Raahe Nahkiainen","2020","10","22","09:00","2.9","166"
"Raahe Nahkiainen","2020","10","22","10:00","2.2","155"
"Raahe Nahkiainen","2020","10","22","11:00","2","130"
"Raahe Nahkiainen","2020","10","22","12:00","2.2","115"
"Raahe Nahkiainen","2020","10","22","13:00","3.2","74"
"Raahe Nahkiainen","2020","10","22","14:00","4.7","43"
"Raahe Nahkiainen","2020","10","22","15:00","5.8","32"
"Raahe Nahkiainen","2020","10","22","16:00","6.6","36"
"Raahe Nahkiainen","2020","10","22","17:00","7.5","29"
"Raahe Nahkiainen","2020","10","22","18:00","7.9","22"
"Raahe Nahkiainen","2020","10","22","19:00","8.1","15"
"Raahe Nahkiainen","2020","10","22","20:00","7.7","19"
"Raahe Nahkiainen","2020","10","22","21:00","7.3","4"
"Raahe Nahkiainen","2020","10","22","22:00","7.4","357"
"Raahe Nahkiainen","2020","10","22","23:00","8","354"
"Raahe Nahkiainen","2020","10","23","00:00","8.6","352"
"Raahe Nahkiainen","2020","10","23","01:00","8.3","350"
"Raahe Nahkiainen","2020","10","23","02:00","8.5","346"
"Raahe Nahkiainen","2020","10","23","03:00","8.3","348"
"Raahe Nahkiainen","2020","10","23","04:00","8.2","350"
"Raahe Nahkiainen","2020","10","23","05:00","7.8","343"
"Raahe Nahkiainen","2020","10","23","06:00","8","338"
"Raahe Nahkiainen","2020","10","23","07:00","7.8","331"
"Raahe Nahkiainen","2020","10","23","08:00","7.5","331"
"Raahe Nahkiainen","2020","10","23","09:00","7.4","329"
"Raahe Nahkiainen","2020","10","23","10:00","7.7","323"
"Raahe Nahkiainen","2020","10","23","11:00","7.2","317"
"Raahe Nahkiainen","2020","10","23","12:00","7.2","299"
"Raahe Nahkiainen","2020","10","23","13:00","7.9","282"
"Raahe Nahkiainen","2020","10","23","14:00","8.6","272"
"Raahe Nahkiainen","2020","10","23","15:00","9.3","273"
"Raahe Nahkiainen","2020","10","23","16:00","10","282"
"Raahe Nahkiainen","2020","10","23","17:00","9.8","295"
"Raahe Nahkiainen","2020","10","23","18:00","9.4","310"
"Raahe Nahkiainen","2020","10","23","19:00","9.1","306"
"Raahe Nahkiainen","2020","10","23","20:00","8.5","296"
"Raahe Nahkiainen","2020","10","23","21:00","9.1","294"
